index,X,Y,Z,formation
4111,402078.96,7519933.6599,427.39932000000005,P__THc_stq
4112,400348.54,7519250.8301,412.20105,P__THc_stq
4113,400025.5700000003,7519261.7399,412.20105,P__THc_stq
4114,398688.36000000034,7519409.16,413.61478,P__THc_stq
4115,398579.0299000004,7519412.15,413.61478,P__THc_stq
4116,398449.21,7519378.0901,413.61478,P__THc_stq
4117,398367.91000000015,7519295.0602,413.61478,P__THc_stq
4118,399235.93010000046,7519037.7801,412.20105,P__THc_stq
4119,399303.3501000004,7518994.6901,412.20105,P__THc_stq
4120,399387.3099999996,7518843.1702,412.20105,P__THc_stq
4121,399363.2599999998,7518735.06,412.20105,P__THc_stq
4122,399274.86990000034,7518632.6501,427.54007,P__THc_stq
4123,399005.5800000001,7518519.5701,427.54007,P__THc_stq
4124,398732.1500000004,7518484.0399,414.76662999999996,P__THc_stq
4125,398039.38999999966,7518467.7599,414.76662999999996,P__THc_stq
4126,399235.93010000046,7519037.7801,412.20105,P__THc_stq
4127,399154.9699999997,7519069.65,412.20105,P__THc_stq
4128,398830.2399000004,7519103.6899,413.61478,P__THc_stq
4129,398455.8399,7519072.2499,413.61478,P__THc_stq
4130,398301.2899000002,7519130.8299,413.61478,P__THc_stq
4131,544184.5785999997,7446815.0747,321.02805,P__TAk_sp
4132,544278.1585152084,7446819.313561649,326.00133999999997,P__TAk_sp
4133,544301.4217051448,7446831.001969432,326.00133999999997,P__TAk_sp
4134,544518.7703999998,7446918.1477,326.00133999999997,P__TAk_sp
4135,544789.7963135242,7446627.27686053,326.7009,P__TAk_sp
4136,544807.5507182439,7446598.20024286,326.7009,P__TAk_sp
4137,544829.0641000001,7446562.9675,326.7009,P__TAk_sp
4138,545507.6288117061,7446306.163180768,326.7009,P__TAk_sp
4139,545564.7793066478,7446304.69350444,326.7009,P__TAk_sp
4140,545757.2812000001,7446332.1051,326.7009,P__TAk_sp
4141,547228.7302000001,7446896.5554,331.32288,P__TAk_sp
4142,547911.8718999997,7447856.4036,341.75723,P__TAk_sp
4143,549411.5691,7448529.0437,342.09432999999996,P__TAk_sp
4144,552987.5625999997,7448268.8382,351.0823,P__TAk_sp
4145,553384.8854,7448525.3722,349.13892000000004,P__TAk_sp
4146,553671.0524000004,7449204.0794,351.92435,P__TAk_sp
4147,553536.5142999999,7449680.5921,349.13892000000004,P__TAk_sp
4148,553187.2070000004,7449972.9903,341.97162000000003,P__TAk_sp
4149,552597.2655999996,7450008.2845,341.97162000000003,P__TAk_sp
4150,551358.9765999997,7450375.6921,344.98193,P__TAk_sp
4151,550265.8233000003,7450965.0259,344.76315,P__TAk_sp
4152,548647.6688000001,7452706.2021,325.96487,P__TAk_sp
4153,548474.1391000003,7452908.2465,325.96487,P__TAk_sp
4154,547524.625,7453326.4215,333.7706,P__TAk_sp
4155,545896.7598000001,7453418.9434,328.1626,P__TAk_sp
4156,545037.7098000003,7453968.4219,325.8635,P__TAk_sp
4157,543734.9178999998,7454877.8245,326.76403999999997,P__TAk_sp
4158,541864.3920999998,7455108.9879,322.1596,P__TAk_sp
4159,540967.8871999998,7454789.3182,316.81012000000004,P__TAk_sp
4160,541056.5928999996,7453876.8859,313.83176000000003,P__TAk_sp
4161,542808.2862,7452627.6883,324.2781,P__TAk_sp
4162,542912.3760000003,7452123.6909,324.2781,P__TAk_sp
4163,541403.8799,7452363.7289,315.6683,P__TAk_sp
4164,540808.3447000002,7451514.0545,317.19177,P__TAk_sp
4165,541391.8893999998,7449877.3687,315.25327000000004,P__TAk_sp
4166,541911.6765999999,7448561.8763,317.13617,P__TAk_sp
4167,541979.2993167543,7448253.991218978,320.9262,P__TAk_sp
4168,541987.4684035417,7448224.105856633,320.9262,P__TAk_sp
4169,542552.8811999997,7447477.385,320.9262,P__TAk_sp
4170,543364.6012865866,7447296.065382336,321.02805,P__TAk_sp
4171,543438.3809323926,7447270.668636861,321.02805,P__TAk_sp
4172,543788.0279000001,7447100.7516,321.02805,P__TAk_sp
4173,543918.243093814,7447000.359149847,321.02805,P__TAk_sp
4174,543984.7715524728,7446949.06747816,321.02805,P__TAk_sp
4175,544061.8938999996,7446889.6082,321.02805,P__TAk_sp
4176,527618.0354547355,7437988.344152972,339.02727999999996,P__TAk_sp
4177,527467.5785999997,7437988.2485,339.02727999999996,P__TAk_sp
4178,496542.9871989483,7448966.639267969,369.79715,P__TAk_sp
4179,498219.9100000002,7448542.12,366.20657,P__TAk_sp
4180,500222.9199000001,7448229.4799,365.83447,P__TAk_sp
4181,500924.8755999999,7447846.6961,364.8405,P__TAk_sp
4182,501342.7103000004,7447293.1585,364.8405,P__TAk_sp
4183,501875.2866000002,7447289.7812,364.8405,P__TAk_sp
4184,502211.21410000045,7447244.3468,448.13364,P__TAk_sp
4185,502336.1113,7446898.9414,448.13364,P__TAk_sp
4186,502536.0199999996,7447039.2899,448.13364,P__TAk_sp
4187,502694.87990000006,7446558.3399,380.08914,P__TAk_sp
4188,503129.6600000002,7446462.1501,380.08914,P__TAk_sp
4189,503196.5500999997,7446140.1103,380.08914,P__TAk_sp
4190,503154.75,7445675.88,380.08914,P__TAk_sp
4191,504935.6699999999,7445002.5401,374.01596,P__TAk_sp
4192,506001.7198999999,7444601.05,370.7988,P__TAk_sp
4193,513134.48160159844,7451216.536541915,390.98502,P__TAk_sp
4194,512899.53999000025,7451133.01005,388.91528,P__TAk_sp
4195,515914.3245842205,7458404.4822420515,359.65762,P__TAk_sp
4196,514152.85989999963,7459083.53,370.65234,P__TAk_sp
4197,512478.0899999999,7460355.4201,360.16677999999996,P__TAk_sp
4198,511885.6597999996,7460340.03,360.16677999999996,P__TAk_sp
4199,511408.65010000026,7460463.1802,360.16677999999996,P__TAk_sp
4200,511370.18010000046,7459997.51,378.0,P__TAk_sp
4201,512342.07990000024,7458198.39,377.0,P__TAk_sp
4202,512942.4945030979,7457416.790669406,374.8529,P__TAk_sp
4203,513056.66540238744,7457365.235488185,372.97662,P__TAk_sp
4204,513556.0818999997,7457408.427,372.97662,P__TAk_sp
4205,513966.9634999996,7457305.102999999,372.97662,P__TAk_sp
4206,514115.2931000004,7457009.396000001,372.97662,P__TAk_sp
4207,514144.4044884633,7456897.427976169,372.97662,P__TAk_sp
4208,538723.2308581822,7450321.831847417,312.7515,P__TAk_sp
4209,538495.5776000004,7451334.1916,312.7515,P__TAk_sp
4210,537734.4759,7453814.7542,313.98624,P__TAk_sp
4211,536640.6180999996,7455113.8278,313.7451,P__TAk_sp
4212,534556.0968000004,7456551.0628,313.14856000000003,P__TAk_sp
4213,532450.2800000003,7457811.17,317.8546,P__TAk_sp
4214,532409.9000000004,7458437.3599,317.8546,P__TAk_sp
4215,533179.1201,7458997.7802,317.8546,P__TAk_sp
4216,535879.7544999998,7459356.6031,313.21716000000004,P__TAk_sp
4217,537449.7852999996,7460051.3059,312.95428,P__TAk_sp
4218,539277.5843000002,7461258.8304,305.1951,P__TAk_sp
4219,540729.4778000005,7461732.0984,305.81717000000003,P__TAk_sp
4220,541559.0946000004,7462185.9216,320.0093,P__TAk_sp
4221,542753.1845000004,7462800.2994,300.88602000000003,P__TAk_sp
4222,543350.6437999997,7463416.3105,300.88602000000003,P__TAk_sp
4223,543221.1662999997,7464032.1815,304.974,P__TAk_sp
4224,541538.8635999998,7465262.3759,302.0363,P__TAk_sp
4225,540430.9044000003,7466613.7252,300.9999,P__TAk_sp
4226,539033.0143999998,7468166.1095,297.12347,P__TAk_sp
4227,538065.0862999996,7469088.5012,301.04224,P__TAk_sp
4228,538302.8176999995,7469806.3451,301.04224,P__TAk_sp
4229,539608.2812000001,7469686.7456,312.97446,P__TAk_sp
4230,541286.4685000004,7468962.6992,300.06818,P__TAk_sp
4231,543001.3573000003,7467856.4402,301.99002,P__TAk_sp
4232,544424.4473000001,7466997.705,301.92767000000003,P__TAk_sp
4233,545039.2403999995,7465440.5241,306.02533,P__TAk_sp
4234,545326.8519000001,7464236.3315,306.02533,P__TAk_sp
4235,546963.0903000003,7463163.0478,306.9567,P__TAk_sp
4236,549749.3398000002,7462376.9736,307.9582,P__TAk_sp
4237,551723.4496999998,7462123.3335,306.95727999999997,P__TAk_sp
4238,490794.8809422457,7473787.307409367,347.1305,P__TAk_sp
4239,490255.5199999996,7474875.8099,347.1305,P__TAk_sp
4240,489585.9000000004,7475871.3101,344.85132000000004,P__TAk_sp
4241,488000.98020000005,7477042.4499,345.15262,P__TAk_sp
4242,487370.6500000004,7477448.12,350.91864,P__TAk_sp
4243,487223.5900999997,7477811.22,350.91864,P__TAk_sp
4244,488238.4000000004,7477987.3002,345.15262,P__TAk_sp
4245,488894.8399,7478253.22,343.87112,P__TAk_sp
4246,489373.1498999996,7478805.83,343.87112,P__TAk_sp
4247,489479.34989999974,7478910.9901,343.87112,P__TAk_sp
4248,511998.7999172826,7450786.559806648,388.91528,P__TAk_sp
4249,511998.79996999993,7450786.5597600015,388.91528,P__TAk_sp
4250,516327.3834807322,7448791.425845432,353.9497,P__TAk_sp
4251,516345.0300699999,7448749.999860001,353.9497,P__TAk_sp
4252,516546.13983059657,7448048.640791943,361.20833999999996,P__TAk_sp
4253,516562.42017,7448018.109960001,361.20833999999996,P__TAk_sp
4254,516783.11876073526,7447485.700941989,361.20833999999996,P__TAk_sp
4255,516746.36007,7447432.589860002,361.20833999999996,P__TAk_sp
4256,516878.69480596774,7446346.3375707725,352.00885,P__TAk_sp
4257,516921.7200699999,7446264.34986,352.00885,P__TAk_sp
4258,517108.48183004477,7445882.09265938,352.00885,P__TAk_sp
4259,517114.0301699999,7445821.030060001,352.00885,P__TAk_sp
4260,517931.5058851169,7444670.412841401,334.15967,P__TAk_sp
4261,518190.8400699999,7444445.6200600015,334.15967,P__TAk_sp
4262,514121.20977498655,7442885.480068026,347.83252000000005,P__TAk_sp
4263,514121.20977,7442885.480060001,347.83252000000005,P__TAk_sp
4264,512120.94003963436,7442726.820066499,347.3049,P__TAk_sp
4265,511806.9798699999,7442794.00996,347.3049,P__TAk_sp
4266,493801.1632581122,7451356.277671413,397.1941,P__TAk_sp
4267,493637.4099699999,7451650.129860002,376.95645,P__TAk_sp
4268,492062.8287328905,7454802.428365317,389.14938,P__TAk_sp
4269,491657.1698699999,7455365.660060002,389.14938,P__TAk_sp
4270,491318.3049078748,7455898.333969058,389.14938,P__TAk_sp
4271,491227.85996999993,7456057.229960001,389.14938,P__TAk_sp
4272,486100.56003443256,7463129.19017733,381.0409,P__TAk_sp
4273,485909.7800699999,7463222.13996,381.0409,P__TAk_sp
4274,485442.48219947313,7463263.485281402,381.0409,P__TAk_sp
4275,485454.5199699999,7463230.33996,381.0409,P__TAk_sp
4276,485835.9660368386,7462789.994108942,381.0409,P__TAk_sp
4277,485994.1098699999,7462614.863960002,381.0409,P__TAk_sp
4278,486177.2731713925,7462474.82503617,381.0409,P__TAk_sp
4279,486041.6598699999,7462699.2598600015,381.0409,P__TAk_sp
4280,486431.2971917143,7462789.467716911,381.8553,P__TAk_sp
4281,486431.6600699999,7462789.25996,381.8553,P__TAk_sp
4282,487135.58737022633,7461810.179192807,376.0939,P__TAk_sp
4283,487143.54016999993,7461759.499960002,376.0939,P__TAk_sp
4284,487135.31987686007,7461730.419984269,376.0939,P__TAk_sp
4285,487135.31987,7461730.4199600015,376.0939,P__TAk_sp
4286,486450.1098814231,7462098.280045463,376.0939,P__TAk_sp
4287,486549.82569709065,7461971.38584723,376.0939,P__TAk_sp
4288,486973.0663481026,7461427.460212926,376.0939,P__TAk_sp
4289,487046.66016999993,7461320.25996,376.0939,P__TAk_sp
4290,488684.9528758613,7459546.84616563,401.89175,P__TAk_sp
4291,488827.7800699999,7459324.829960001,401.89175,P__TAk_sp
4292,489672.6523333134,7458227.708285696,372.9771,P__TAk_sp
4293,489783.82017,7458074.259660001,372.9771,P__TAk_sp
4294,490010.24577139656,7457670.371571771,378.8573,P__TAk_sp
4295,490075.7298699999,7457525.079860001,378.8573,P__TAk_sp
4296,490346.3713972051,7457023.526432977,378.8573,P__TAk_sp
4297,490423.1500699999,7456891.50996,378.8573,P__TAk_sp
4298,490716.4309467814,7455834.188820887,380.87436,P__TAk_sp
4299,490697.0200699999,7455766.2099600015,380.87436,P__TAk_sp
4300,492367.23274555773,7453679.609427414,398.87186,P__TAk_sp
4301,492434.99997,7453526.51986,398.87186,P__TAk_sp
4302,492828.66934273974,7451693.295299962,376.95645,P__TAk_sp
4303,570009.9460000005,7447004.3803,355.1187,P__TAk_sp
4304,569638.5354000004,7448409.8982,347.3263,P__TAk_sp
4305,568796.8476,7449372.5221,345.6476,P__TAk_sp
4306,567748.9138000002,7449834.521000001,345.6476,P__TAk_sp
4307,565683.6772999996,7449607.9083,338.95162999999997,P__TAk_sp
4308,564557.5539999995,7449540.8445,338.95162999999997,P__TAk_sp
4309,564453.8265000004,7449480.4028,339.1538,P__TAk_sp
4310,564244.0261000004,7449049.5449,339.1538,P__TAk_sp
4311,564847.0597999999,7448028.4374,340.93207,P__TAk_sp
4312,565882.9518999998,7447866.7108,340.93207,P__TAk_sp
4313,567292.1650999999,7447360.0423,345.21887000000004,P__TAk_sp
4314,568664.7609000001,7446260.0067,358.25864,P__TAk_sp
4315,569215.9281000001,7446070.3698,378.63885,P__TAk_sp
4316,365084.3747268131,7453670.536338605,441.1901,P__DIm_st
4317,365084.37469999964,7453670.5363,441.1901,P__DIm_st
4318,375622.5258884723,7440596.421604003,447.7684,P__DIm_st
4319,374642.9210873747,7463110.645503331,422.99976,P__DIm_st
4320,374089.3508000001,7463332.5386,422.99976,P__DIm_st
4321,376646.73637426936,7468088.094735787,402.0,P__DIm_st
4322,403348.90433974337,7462716.286040825,386.0,P__DIm_st
4323,403017.1002000002,7462456.08,386.0,P__DIm_st
4324,397217.9542288533,7456306.003341215,388.92838,P__DIm_st
4325,348659.56510000024,7638845.8162,263.7171,P__THb_shh
4326,355559.04999999976,7626170.09,265.72058,P__THb_shh
4327,359762.13999999966,7619745.87,266.00293,P__THb_shh
4328,364447.7600999996,7610788.9301,272.319,P__THb_shh
4329,369380.4401000002,7603742.14,279.03802,P__THb_shh
4330,374583.0299000004,7595964.67,284.7287,P__THb_shh
4331,377217.2099000001,7590025.74,290.93532999999996,P__THb_shh
4332,377176.0201000003,7589266.19,290.93532999999996,P__THb_shh
4333,376607.9299999997,7589008.71,289.64092999999997,P__THb_shh
4334,374049.0399000002,7590379.26,293.36072,P__THb_shh
4335,372328.8399,7591827.1299,286.85956,P__THb_shh
4336,370987.11990000034,7593977.4,289.8348,P__THb_shh
4337,368931.0100999996,7597459.8001,274.8365,P__THb_shh
4338,367027.88989999983,7599344.6999,286.6224,P__THb_shh
4339,366153.6901000002,7599167.2499,286.6224,P__THb_shh
4340,365755.7200999996,7598182.1899,296.62915,P__THb_shh
4341,366058.8397000004,7594620.9299,285.96912000000003,P__THb_shh
4342,367515.2098000003,7590537.8701,293.92537999999996,P__THb_shh
4343,370831.4902999997,7585071.8899,302.31467000000004,P__THb_shh
4344,373116.6898999997,7581722.77,311.41376,P__THb_shh
4345,373756.9099000003,7580556.0099,306.0015,P__THb_shh
4346,377123.6201,7572618.3,317.65372,P__THb_shh
4347,378784.54,7569582.4699,316.83224,P__THb_shh
4348,379680.53000000026,7567947.8699,323.36935,P__THb_shh
4349,380173.63009999966,7567738.0499,329.82275,P__THb_shh
4350,380805.7999,7568230.26,329.82275,P__THb_shh
4351,380904.0,7569834.44,316.533,P__THb_shh
4352,381054.5199999996,7570772.55,317.51715,P__THb_shh
4353,381709.68979999976,7570952.37,318.81958,P__THb_shh
4354,382827.0900999997,7570996.4,318.81958,P__THb_shh
4355,383014.25,7571513.96,318.81958,P__THb_shh
4356,381464.5299000004,7574201.63,307.7876,P__THb_shh
4357,380546.7200999996,7577777.94,309.2075,P__THb_shh
4358,381149.03000000026,7578922.3198,302.50307999999995,P__THb_shh
4359,382227.37000000005,7579284.01,302.06323,P__THb_shh
4360,390681.0800000001,7571714.3001,307.92905,P__THb_shh
4361,397969.2801000001,7565296.1701,319.99792,P__THb_shh
4362,399772.77969999984,7563082.43,326.0,P__THb_shh
4363,400975.6498999996,7561975.3299,332.0,P__THb_shh
4364,401398.2298999997,7561731.07,332.0,P__THb_shh
4365,394185.71355085995,7511568.566866479,439.01224,P__THb_shh
4366,393927.45000000024,7511493.7999,444.94424000000004,P__THb_shh
4367,393618.1201,7511477.13,444.94424000000004,P__THb_shh
4368,393514.98000000045,7511067.1899,444.94424000000004,P__THb_shh
4369,393365.54,7510785.6101,449.62656,P__THb_shh
4370,393434.62999999995,7510538.46,449.62656,P__THb_shh
4371,393716.4699999997,7508745.9999,459.8601,P__THb_shh
4372,394084.96,7507328.4501,467.09848,P__THb_shh
4373,394743.6699999999,7506143.43,455.69415,P__THb_shh
4374,395083.9698999999,7505656.2401,445.7815,P__THb_shh
4375,278190.0,7541877.096319619,419.0,P__MN_s
4376,278190.0,7541877.09634929,419.0,P__MN_s
4377,278400.24828816,7539203.679785438,444.0,P__MN_s
4378,278434.33977999986,7539268.17547,444.0,P__MN_s
4379,288999.1850519089,7562414.191304278,403.0,P__MN_s
4380,288887.77917999995,7562369.885570001,388.0,P__MN_s
4381,288287.1910889207,7560789.356387317,402.0,P__MN_s
4382,288287.19108,7560789.356369999,402.0,P__MN_s
4383,286011.38988743373,7555258.797603432,462.0,P__MN_s
4384,286011.38988000003,7555258.7975699995,462.0,P__MN_s
4385,284476.1749892763,7552431.2602954935,440.0,P__MN_s
4386,284476.17497999995,7552431.2602699995,440.0,P__MN_s
4387,281552.2119839957,7549526.740776642,420.0,P__MN_s
4388,281552.21198,7549526.74077,420.0,P__MN_s
4389,278592.8858857045,7542034.697180552,457.0,P__MN_s
4390,437408.04763627774,7488043.757126148,365.0,P__md_PTRB
4391,437798.1398800005,7487947.73994,365.0,P__md_PTRB
4392,438209.9000983411,7486151.5700361915,379.0,P__md_PTRB
4393,438252.9498800005,7486142.629939999,379.0,P__md_PTRB
4394,440074.65993492794,7486024.700004917,387.0,P__md_PTRB
4395,440114.99008000037,7485998.94004,387.0,P__md_PTRB
4396,442818.95002130297,7486443.96011584,405.0,P__md_PTRB
4397,420351.79009524547,7499758.4701095335,433.8947,P__md_PTRB
4398,420351.7900999999,7499758.4701,433.8947,P__md_PTRB
4399,419340.9499301213,7499380.720104023,433.8947,P__md_PTRB
4400,419340.9499000004,7499380.7201,433.8947,P__md_PTRB
4401,418261.6599297053,7500011.600002903,397.03876,P__md_PTRB
4402,418261.6599000003,7500011.6,397.03876,P__md_PTRB
4403,418839.68001595757,7498076.950002268,483.25057999999996,P__md_PTRB
4404,418839.6799999997,7498076.95,483.25057999999996,P__md_PTRB
4405,418397.8902076396,7498128.340103783,483.25057999999996,P__md_PTRB
4406,418397.89020000026,7498128.3401,483.25057999999996,P__md_PTRB
4407,416827.80003234657,7497932.149924009,434.20095999999995,P__md_PTRB
4408,416827.79999999976,7497932.1499,434.20095999999995,P__md_PTRB
4409,415688.79031102476,7497998.4701170325,426.82397000000003,P__md_PTRB
4410,423015.0798719582,7492452.630240488,436.07257000000004,P__md_PTRB
4411,422756.49990000017,7492825.97,436.07257000000004,P__md_PTRB
4412,431026.1801245657,7488717.05990166,419.0,P__md_PTRB
4413,431026.18010000046,7488717.0599,419.0,P__md_PTRB
4414,431975.4220145989,7477371.276743006,399.97754,P__md_PTRB
4415,431975.42200000025,7477371.2767,399.97754,P__md_PTRB
4416,429738.79004151584,7477588.470115502,393.00735,P__md_PTRB
4417,429738.79,7477588.4701,393.00735,P__md_PTRB
4418,431918.24011698586,7479486.690100616,409.8113,P__md_PTRB
4419,432095.29,7479493.11,409.8113,P__md_PTRB
4420,432451.3000001632,7479491.090000226,409.8113,P__md_PTRB
4421,432518.0399000002,7479583.4101,424.86312999999996,P__md_PTRB
4422,432574.7900982068,7481388.470041185,420.2956,P__md_PTRB
4423,432562.92009999976,7481661.11,420.2956,P__md_PTRB
4424,431177.0399072639,7486386.840004281,402.0,P__md_PTRB
4425,431204.0999999996,7486402.7901,402.0,P__md_PTRB
4426,423880.7999062525,7488886.10010204,423.00192000000004,P__md_PTRB
4427,423880.7999,7488886.1001,423.00192000000004,P__md_PTRB
4428,421321.4701158157,7486302.4399021175,428.11078,P__md_PTRB
4429,421321.4700999996,7486302.4399,428.11078,P__md_PTRB
4430,416497.829498345,7496703.595113767,461.7907,P__md_PTRB
4431,416508.54,7496776.82,434.20095999999995,P__md_PTRB
4432,416850.54003334546,7496809.909901819,434.20095999999995,P__md_PTRB
4433,432899.8298821772,7501802.680123659,362.0,P__md_PTRB
4434,432899.8299000001,7501802.6801,362.0,P__md_PTRB
4435,432373.6500021328,7501899.570000622,362.0,P__md_PTRB
4436,432373.6500000004,7501899.57,362.0,P__md_PTRB
4437,431680.39012908365,7502376.290102958,362.0,P__md_PTRB
4438,431680.39010000037,7502376.2901,362.0,P__md_PTRB
4439,430969.1201140808,7502648.960001732,370.0,P__md_PTRB
4440,430969.1201,7502648.96,370.0,P__md_PTRB
4441,432022.8099464436,7500791.129959082,352.0,P__md_PTRB
4442,432022.8099999996,7500791.1299,352.0,P__md_PTRB
4443,428107.5999652146,7503529.950075217,383.0,P__md_PTRB
4444,428107.5999999996,7503529.95,383.0,P__md_PTRB
4445,427222.42002719984,7503673.190002883,383.0,P__md_PTRB
4446,427222.4199999999,7503673.19,383.0,P__md_PTRB
4447,426657.20010768453,7503526.439937351,367.0,P__md_PTRB
4448,438025.6301999996,7450051.7698,377.0,P__THc_stq
4449,437507.23979999963,7450235.7897,366.0,P__THc_stq
4450,435672.73010000034,7452459.0901,369.0,P__THc_stq
4451,434262.10989999963,7455262.2002,367.0451,P__THc_stq
4452,434299.7399000004,7455793.3498,367.0451,P__THc_stq
4453,434420.97020000033,7455893.7202,367.0451,P__THc_stq
4454,434705.25009999983,7455856.08,367.0451,P__THc_stq
4455,436898.0201000003,7453507.6898,403.0,P__THc_stq
4456,438184.4899000004,7451532.28,392.0,P__THc_stq
4457,438326.63009999966,7450495.0897,377.0,P__THc_stq
4458,438121.7904000003,7450110.3198,377.0,P__THc_stq
4459,565319.8197999997,7545334.6627,282.26782000000003,K__an_st
4460,567730.3344999999,7543069.3016,287.80037999999996,K__an_st
4461,567730.2220999999,7543061.2219,287.80037999999996,K__an_st
4462,567891.7674000002,7540491.3946,283.10684,K__an_st
4463,278190.0,7611888.825089168,331.0,A_FOm_b
4464,278190.0,7611888.825092525,331.0,A_FOm_b
4465,279100.37020196987,7595595.220398273,377.0,A_FOm_b
4466,279481.7506999997,7595261.1304,377.0,A_FOm_b
4467,279143.00922310696,7593745.079578698,362.0,A_FOm_b
4468,290458.60272445646,7464768.189225904,504.74933,P__MN_s
4469,289731.21659999987,7464913.7095,504.74933,P__MN_s
4470,289154.0981771873,7468070.9807185065,500.67825,P__MN_s
4471,289450.8564,7468640.2303,505.167,P__MN_s
4472,290163.0368105286,7469957.000512137,497.8848,P__MN_s
4473,290352.9194904105,7470063.74879461,497.8848,P__MN_s
4474,290530.939024678,7470040.000296761,497.8848,P__MN_s
4475,290708.96,7470016.2516,497.8848,P__MN_s
4476,290934.40533094486,7469470.24987647,497.8848,P__MN_s
4477,290993.7273000004,7469232.7476,497.8848,P__MN_s
4478,290934.3143500001,7468687.49075,497.8848,P__MN_s
4479,290898.68670000037,7468450.2405,493.32352000000003,P__MN_s
4480,290598.3197746412,7467360.482689667,493.32352000000003,P__MN_s
4481,290464.17810000014,7466911.7272,494.23177999999996,P__MN_s
4482,290481.5534529037,7465832.471235715,494.23177999999996,P__MN_s
4483,293240.03203706746,7464874.4717578115,510.1001,P__MN_s
4484,293267.05539999995,7464441.7152,510.1001,P__MN_s
4485,294951.1301500443,7462446.329274981,507.31854000000004,P__MN_s
4486,295296.10450000037,7462304.2069,514.1553299999999,P__MN_s
4487,284837.89352017554,7453849.617907387,529.9832,P__MN_s
4488,284554.67320000014,7454650.6483,539.27594,P__MN_s
4489,284096.09490776114,7460361.422591647,534.9138,P__MN_s
4490,284340.4572000001,7460461.6717,534.9138,P__MN_s
4491,285384.5736863058,7462167.435686459,536.7158,P__MN_s
4492,285663.0303999996,7462932.6865,522.77386,P__MN_s
4493,287017.5051498378,7464323.201349927,517.7992,P__MN_s
4494,287385.41779999994,7464489.1978,517.7992,P__MN_s
4495,292253.435154462,7466163.226049458,494.76892000000004,P__MN_s
4496,295087.8917284018,7459630.81474163,515.7559,P__MN_s
4497,294762.54961580114,7459238.06292652,516.8447,P__MN_s
4498,293377.9823779716,7458067.676272586,530.1993,P__MN_s
4499,292986.3256000001,7457771.1724,530.1993,P__MN_s
4500,291858.7858500001,7456929.4156,538.1091299999999,P__MN_s
4501,291704.4932000004,7456822.6674,538.1091299999999,P__MN_s
4502,291271.29783559864,7456538.286033592,538.1091299999999,P__MN_s
4503,290897.4458999997,7456253.6633,547.80237,P__MN_s
4504,286727.92979029537,7454057.389724888,536.2385,P__MN_s
4505,286590.3261000002,7454043.1378,536.2385,P__MN_s
4506,285838.296371033,7454079.388053212,529.9832,P__MN_s
4507,285626.56649999967,7454115.6382,529.9832,P__MN_s
4508,285559.89156049344,7454109.51165353,529.9832,P__MN_s
4509,283161.4148000004,7455979.6432,548.7043,P__MN_s
4510,283362.6431,7455835.6404,539.27594,P__MN_s
4511,283392.0544573363,7453421.007481025,528.0528,P__MN_s
4512,283304.42129999964,7453527.1322,528.0528,P__MN_s
4513,282757.30161535303,7454405.886429184,532.90155,P__MN_s
4514,282679.14599999966,7454542.6354,532.90155,P__MN_s
4515,282008.5230691149,7456435.647512518,553.04254,P__MN_s
4516,282067.89250000013,7456661.1485,553.04254,P__MN_s
4517,283130.358252379,7458753.040873568,539.23285,P__MN_s
4518,278190.0,7488609.920866509,485.0,P__MN_s
4519,278190.0,7488609.92088093,485.0,P__MN_s
4520,278691.1361999996,7488465.3779,485.0,P__MN_s
4521,283725.42094437697,7486545.3714618515,476.0,P__MN_s
4522,278190.0,7483936.641666152,504.03207000000003,P__MN_s
4523,278190.0,7483936.641668444,504.03207000000003,P__MN_s
4524,278429.3464643359,7483900.051135402,504.03207000000003,P__MN_s
4525,278190.0,7496272.473972658,461.0,P__MN_s
4526,278190.0,7496272.473990026,461.0,P__MN_s
4527,314781.52635939966,7562392.689245777,350.0,P__MN_s
4528,314764.41027999995,7562076.7509699995,350.0,P__MN_s
4529,315147.2866979393,7558082.435728853,361.0,P__MN_s
4530,315169.14268,7557863.71557,361.0,P__MN_s
4531,315674.65350330534,7553452.294438908,379.0,P__MN_s
4532,315667.47538,7553405.1922699995,379.0,P__MN_s
4533,314701.1586567805,7552368.948009753,347.0,P__MN_s
4534,314495.66068000003,7552175.674269999,347.0,P__MN_s
4535,314088.3543481601,7551418.605650722,362.0,P__MN_s
4536,314065.95527999994,7551336.66647,362.0,P__MN_s
4537,314753.9975976825,7548105.295947424,379.0,P__MN_s
4538,314807.66838,7547783.149569999,379.0,P__MN_s
4539,315966.0265215433,7541743.4892914,361.0,P__MN_s
4540,315998.18437999993,7541652.64367,361.0,P__MN_s
4541,316960.37573697127,7535124.302586834,381.0,P__MN_s
4542,316954.38397999987,7534761.108770002,381.0,P__MN_s
4543,316810.6107581506,7533921.789601384,388.0,P__MN_s
4544,316798.03308,7533746.104370002,388.0,P__MN_s
4545,315106.79826538323,7526433.793615448,390.0,P__MN_s
4546,315065.08547999995,7526267.079670001,390.0,P__MN_s
4547,315639.473710674,7524301.60452021,388.0,P__MN_s
4548,315687.49847999995,7524221.5634699995,388.0,P__MN_s
4549,312645.9071251366,7513075.7386046415,392.0,P__MN_s
4550,312059.02478000004,7512222.52807,404.0,P__MN_s
4551,310765.20925307623,7507655.537103202,402.09174,P__MN_s
4552,310698.37897999986,7507518.01487,402.09174,P__MN_s
