GROUP_,id,x,y,z,code
Rocklea Inlier metagranitic unit,16193,543345.00071963,7474996.08146477,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543401.18213688,7474773.06972595,492.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543476.69017091,7474607.05891332,492.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543539.78132336,7474505.06126797,492.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543742.57096685,7474351.06002831,492.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543913.93934153,7474280.05906772,492.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544047.28837855,7474254.06990026,460.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544212.59925578,7474234.06983223,460.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544358.99006686,7474258.58030994,460.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544486.53954094,7474334.58034948,460.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544569.6305125,7474416.59141251,460.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544614.65762966,7474531.08040002,461.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544640.56158792,7474632.59017712,461.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544653.68097871,7474709.09855472,454.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535805.28640328,7475539.8683596,429.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535869.529938,7475666.8708212,429.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535921.5896661,7475920.87924217,429.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535903.08014113,7476041.88004626,429.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535763.8404315,7476182.88134399,429.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535611.56027553,7476240.90044947,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535490.71915559,7476241.40093304,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535369.6709868,7476197.8883594,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535280.59993619,7476198.38806432,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535211.11126909,7476293.89819025,427.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535205.72806999,7476491.39883231,425.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535212.88775059,7476663.41082216,425.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535194.41905669,7476790.41212643,425.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535099.60866539,7476911.92105693,425.,Rocklea_Inlier_metagranitic_unit
