X,Y,Z,formation
544306.9392631858,7491686.162238409,608.,Brockman_Iron_Formation
544592.1154765331,7491373.375090823,633.,Brockman_Iron_Formation
545036.39095029,7491777.16052949,637.,Brockman_Iron_Formation
547358.20826529,7492402.68925637,580.,Brockman_Iron_Formation
549769.40858937,7492521.71000565,588.,Brockman_Iron_Formation
551912.66067399,7492908.74109107,638.,Brockman_Iron_Formation
556080.12024507,7492968.26036539,605.,Brockman_Iron_Formation
558461.50134621,7493623.27962911,632.,Brockman_Iron_Formation
561445.87128673,7494055.81043324,695.,Brockman_Iron_Formation
562017.86825298,7493989.31063656,702.,Brockman_Iron_Formation
560826.7930623055,7473446.765934078,612.,Marra_Mamba_Iron_Formation
560232.80854091,7475744.85006584,740.,Marra_Mamba_Iron_Formation
559941.86983945,7477413.83910291,656.,Marra_Mamba_Iron_Formation
559408.93108398,7479001.82117594,649.,Marra_Mamba_Iron_Formation
559301.23024064,7479091.31050734,649.,Marra_Mamba_Iron_Formation
555585.87274556,7482764.78023605,570.,Marra_Mamba_Iron_Formation
551338.54978211,7485090.02564644,520.,Marra_Mamba_Iron_Formation
543469.99821909,7487871.18035101,628.,Marra_Mamba_Iron_Formation
541719.80946737,7488918.16017195,638.,Marra_Mamba_Iron_Formation
527989.1321683651,7501093.758504495,544.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
526591.88981018,7500682.03115599,544.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
525164.74149011,7500478.01038839,547.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
521588.38172545034,7500713.701949331,604.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
519321.97986743,7499823.94797189,523.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
518968.1756635026,7499549.007016614,524.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
518997.1848225703,7499387.501674371,533.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
517461.88110867,7498453.43053188,555.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
522249.9582507248,7500072.981502291,552.,Wittenoom_Formation
519637.3397091,7499435.95032536,514.,Wittenoom_Formation
519111.767893185,7499085.720226312,515.,Wittenoom_Formation
519189.53477518685,7498808.957019739,518.,Wittenoom_Formation
517576.33932652,7497748.93173469,532.,Wittenoom_Formation
526916.84106346,7507564.58170035,561.,Turee_Creek_Group
532013.40103517,7508548.66975352,592.,Turee_Creek_Group
533041.40998231,7507717.67045971,590.,Turee_Creek_Group
529279.14016946,7505442.59959089,557.,Turee_Creek_Group
526654.36969929,7504655.06131971,546.,Turee_Creek_Group
521098.6489178,7503867.99041291,524.,Turee_Creek_Group
517327.84020049,7503193.44891036,522.,Turee_Creek_Group
516569.98971011874,7502995.179018217,505.,Turee_Creek_Group
515687.3100586407,7505599.152506511,528.,Turee_Creek_Group
518079.05159515,7506117.46876826,532.,Turee_Creek_Group
525888.77727527,7507345.55938777,555.,Turee_Creek_Group
516974.1961253776,7502431.060227063,508.,Turee_Creek_Group
516678.09851031,7502381.43008492,505.,Turee_Creek_Group
515987.75924618,7502401.43070555,504.,Turee_Creek_Group
515687.3100586407,7506092.979791476,538.,Boolgeeda_Iron_Formation
515906.28962533,7506134.93883581,537.,Boolgeeda_Iron_Formation
518548.65998129,7506807.98104373,531.,Boolgeeda_Iron_Formation
519662.73974995,7506929.48759222,527.,Boolgeeda_Iron_Formation
522830.17991646,7507498.02971488,544.,Boolgeeda_Iron_Formation
525794.59007966,7508066.55799619,561.,Boolgeeda_Iron_Formation
531297.25198839,7509264.67816258,595.,Boolgeeda_Iron_Formation
534627.20182426,7510239.69044112,623.,Boolgeeda_Iron_Formation
536718.41772849,7509630.19065823,634.,Boolgeeda_Iron_Formation
535358.02175147,7508351.18076111,607.,Boolgeeda_Iron_Formation
535236.12080613,7507823.1785499,605.,Boolgeeda_Iron_Formation
534444.31059564,7507356.16021755,597.,Boolgeeda_Iron_Formation
532231.09841917,7506036.13034438,580.,Boolgeeda_Iron_Formation
529846.57926472,7505018.11053023,564.,Boolgeeda_Iron_Formation
527157.42773378,7504239.55784044,550.,Boolgeeda_Iron_Formation
525079.51167416,7504086.52889777,540.,Boolgeeda_Iron_Formation
522673.50812505,7503780.50754134,541.,Boolgeeda_Iron_Formation
521754.82893369,7503561.49910282,537.,Boolgeeda_Iron_Formation
520271.90028074,7503274.97976098,521.,Boolgeeda_Iron_Formation
519500.3501477,7503193.48263106,533.,Boolgeeda_Iron_Formation
518363.34063701,7502949.95782564,516.,Boolgeeda_Iron_Formation
517652.70088917,7502787.44062305,522.,Boolgeeda_Iron_Formation
517080.59917109,7502644.35628174,524.,Boolgeeda_Iron_Formation
518363.34063701,7502949.95782564,516.,Boolgeeda_Iron_Formation
518992.72030422994,7503112.47184631,526.,Boolgeeda_Iron_Formation
518548.65998129,7506807.98104373,531.,Boolgeeda_Iron_Formation
518147.55064301006,7506708.46830145,534.,Boolgeeda_Iron_Formation
517281.41869025,7506445.95948529,533.,Boolgeeda_Iron_Formation
561992.06138341,7491548.82850152,570.,Woongarra_Rhyolite
562666.8601065436,7491443.341978271,574.,Woongarra_Rhyolite
562666.8601065436,7484752.543935566,609.,Woongarra_Rhyolite
560220.02963193,7484672.32778439,594.,Woongarra_Rhyolite
556105.40838185,7485541.79063053,558.,Woongarra_Rhyolite
554049.51136914,7486292.77132805,530.,Woongarra_Rhyolite
552065.19163657,7487418.75032662,525.,Woongarra_Rhyolite
550313.25028618,7488276.7302004,547.,Woongarra_Rhyolite
548918.77998097,7489260.22972542,574.,Woongarra_Rhyolite
548829.42201681,7489528.21012361,581.,Woongarra_Rhyolite
549687.55010577,7490279.22033553,559.,Woongarra_Rhyolite
551421.53808071,7490654.74169289,559.,Woongarra_Rhyolite
553889.61093282,7491130.76171934,574.,Woongarra_Rhyolite
557227.06928224,7490864.78760403,570.,Woongarra_Rhyolite
559976.55031327,7491333.30879878,596.,Woongarra_Rhyolite
561330.88850814,7491654.82883698,576.,Woongarra_Rhyolite
544699.73989818,7475046.10992834,453.,Mount_Roe_Basalt
544150.72878163,7475933.60980426,471.,Mount_Roe_Basalt
543982.23927846,7476596.63148853,458.,Mount_Roe_Basalt
543984.66028306,7477112.14026553,456.,Mount_Roe_Basalt
544003.99001284,7477163.14045784,456.,Mount_Roe_Basalt
544245.43982986,7477117.1421511,453.,Mount_Roe_Basalt
544410.8705882,7477129.1391502,453.,Mount_Roe_Basalt
540982.64075018,7521020.22144946,622.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544262.24984361,7520065.68780876,642.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
547541.84023059,7518939.66095871,643.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
548814.52834324,7517299.63857782,642.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
547615.22835431,7516271.64891078,744.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
546513.85915331,7515023.63873331,730.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544678.24831814,7513799.65971363,773.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544029.57779792,7511765.41204221,668.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
543356.4892539,7509687.64878335,674.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542597.7511562,7507729.65009142,648.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
540762.07869624,7504939.64010277,604.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
538020.88079731,7503667.1522582,615.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
537555.86285074,7503544.64887548,597.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
535891.52870108,7502908.13748619,606.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
532856.65218931,7501611.11120583,587.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
532551.9559160123,7501631.318744306,573.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
518937.43051881867,7509337.013707114,623.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
522846.2688184,7510275.03141922,604.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
525636.48851511,7512135.57720255,597.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
528965.39037958,7513114.68148617,642.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
529528.32005479,7514632.18818804,637.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
529675.2197946,7516663.69755909,653.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
531462.0291362,7518205.26035729,635.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
536112.21040785,7518646.24849361,646.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
538608.64891339,7519894.22963041,631.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
540272.89870425,7520922.21876947,629.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544984.6315913012,7478607.698538876,462.,Hardey_Formation
542961.65199062,7481286.66906442,463.,Hardey_Formation
540327.69005718,7482376.63879536,506.,Hardey_Formation
536609.53061244,7482836.05894202,458.,Hardey_Formation
533705.72748245,7483348.04892069,447.,Hardey_Formation
533153.32136134,7483529.53947272,438.,Hardey_Formation
529712.27166275,7483395.01130129,418.,Hardey_Formation
528604.26997402,7482816.49377531,450.,Hardey_Formation
525837.13199025,7481589.46932943,403.,Hardey_Formation
524826.82114017,7480442.95751812,393.,Hardey_Formation
544699.73989818,7475046.10992834,453.,Hardey_Formation
544803.54045653,7475472.10934399,449.,Hardey_Formation
544517.34155864,7476797.64893576,463.,Hardey_Formation
544873.5719167535,7473446.765934078,445.,Hardey_Formation
544868.47112778,7474421.60093993,448.,Hardey_Formation
544653.91856422,7474766.09837564,454.,Hardey_Formation
544486.60044895,7477014.13912995,456.,Hardey_Formation
544772.07962524,7476878.63793383,470.,Hardey_Formation
545347.46956297,7477512.16031512,470.,Hardey_Formation
545330.20924286,7477894.16892749,466.,Hardey_Formation
545004.5733353748,7478570.780674285,462.,Hardey_Formation
524657.7912527064,7480145.758250953,384.,Hardey_Formation
524538.24941781,7479935.4520637,383.,Hardey_Formation
523833.81178682,7477577.93017116,377.,Hardey_Formation
523987.71795826,7475171.39786647,399.,Hardey_Formation
524547.82992723,7473933.38973916,390.,Hardey_Formation
523078.55680128426,7501405.148133702,570.,Brockman_Iron_Formation
521225.2012418082,7501026.949760011,598.,Brockman_Iron_Formation
521198.37658663094,7501022.685718564,598.,Brockman_Iron_Formation
519976.91006078,7500799.46789149,663.,Brockman_Iron_Formation
519631.44173262,7500691.46114408,652.,Brockman_Iron_Formation
518847.7619360063,7499937.4448144855,526.,Brockman_Iron_Formation
518902.7778997535,7499692.309142196,524.,Brockman_Iron_Formation
518636.6301317,7499603.94897934,536.,Brockman_Iron_Formation
516752.109792,7498820.42116343,605.,Brockman_Iron_Formation
547817.52121849,7517927.65813185,722.,Brockman_Iron_Formation
548113.49829464,7517321.13840801,731.,Brockman_Iron_Formation
547875.43035741,7516749.64812038,939.,Brockman_Iron_Formation
546479.04005619,7515980.6479566,974.,Brockman_Iron_Formation
545769.66880089,7515246.15900989,1017.,Brockman_Iron_Formation
544059.15102584,7513963.65986576,1055.,Brockman_Iron_Formation
543999.97137733,7512226.14839863,781.,Brockman_Iron_Formation
541802.24961754,7513020.67063379,723.,Brockman_Iron_Formation
542677.70280742,7511769.2179521,812.,Brockman_Iron_Formation
542677.24168743,7509082.66245721,786.,Brockman_Iron_Formation
542083.35856634,7507145.15903698,755.,Brockman_Iron_Formation
540145.70084139,7504988.64776056,680.,Brockman_Iron_Formation
536989.17997103,7504051.15213942,620.,Brockman_Iron_Formation
535551.54326118,7503144.64123585,790.,Brockman_Iron_Formation
533020.02924737,7501925.60221166,650.,Brockman_Iron_Formation
532415.328859181,7501872.491963996,608.,Brockman_Iron_Formation
532120.3903023152,7502161.713867484,663.,Brockman_Iron_Formation
529800.96987481,7501832.06981464,571.,Brockman_Iron_Formation
527906.792224825,7501602.838021476,562.,Brockman_Iron_Formation
519343.3306279139,7509278.41234254,604.,Brockman_Iron_Formation
519868.87007679,7509350.49000043,594.,Brockman_Iron_Formation
522935.25105949,7509934.04007126,626.,Brockman_Iron_Formation
524175.5816624,7510552.06083333,577.,Brockman_Iron_Formation
524991.77145997,7510993.08095076,655.,Brockman_Iron_Formation
525541.53930185,7511594.59247982,631.,Brockman_Iron_Formation
525733.40064011,7511829.0786175,619.,Brockman_Iron_Formation
527573.72033171,7512290.14038859,620.,Brockman_Iron_Formation
529541.34943606,7512788.69015924,746.,Brockman_Iron_Formation
529979.42138715,7513951.22081208,668.,Brockman_Iron_Formation
529707.72065343,7514496.70929557,643.,Brockman_Iron_Formation
530423.0708995,7514734.21983162,664.,Brockman_Iron_Formation
530852.1880561,7514823.74039915,690.,Brockman_Iron_Formation
530748.80885632,7515076.73934297,728.,Brockman_Iron_Formation
530504.15891385,7515475.23132895,827.,Brockman_Iron_Formation
530564.12674295,7516525.72835062,907.,Brockman_Iron_Formation
531210.67013574,7517406.76184352,656.,Brockman_Iron_Formation
531758.64920034,7517632.75021291,733.,Brockman_Iron_Formation
534393.38914214,7518045.25006992,743.,Brockman_Iron_Formation
537485.07913769,7518257.23050083,753.,Brockman_Iron_Formation
538569.99798323,7519059.732399,658.,Brockman_Iron_Formation
539413.25168723,7519863.73158385,645.,Brockman_Iron_Formation
540302.25222895,7520771.71996845,629.,Brockman_Iron_Formation
542521.1601228,7520084.20281094,702.,Brockman_Iron_Formation
545052.59125075,7519396.20145386,640.,Brockman_Iron_Formation
547459.03931765,7518552.67061454,662.,Brockman_Iron_Formation
547817.84890454,7517997.65774143,722.,Brockman_Iron_Formation
515687.3100586407,7508702.941175409,559.,Brockman_Iron_Formation
516500.23908221,7508810.94945215,579.,Brockman_Iron_Formation
517364.0103144,7509199.45866394,594.,Brockman_Iron_Formation
515930.06856469373,7499036.925501813,552.,Brockman_Iron_Formation
515699.65068941,7498844.91902979,528.,Brockman_Iron_Formation
540988.4467666362,7489998.235904717,554.,Wittenoom_Formation
541378.81007008,7490759.65119098,638.,Wittenoom_Formation
542381.1376752502,7491084.486207495,584.,Wittenoom_Formation
542402.766578806,7491085.370697992,584.,Wittenoom_Formation
542645.92785563,7491090.14969537,636.,Wittenoom_Formation
543146.00116325,7491940.15245489,608.,Wittenoom_Formation
543799.7236521859,7492181.08866352,611.,Wittenoom_Formation
543957.2065007278,7492086.975648428,600.,Wittenoom_Formation
544311.50854058,7492303.15922438,605.,Wittenoom_Formation
546566.36916235,7493067.16939007,557.,Wittenoom_Formation
548555.10852428,7492681.1924451,562.,Wittenoom_Formation
550765.35881959,7493413.72030961,627.,Wittenoom_Formation
552634.9772556,7493409.73085291,636.,Wittenoom_Formation
553888.03141949,7493460.25061205,607.,Wittenoom_Formation
