X,Y,Z,angle,lsx,lsy,formation,group
544802.486392095,7475245.86968817,449.,7.89925697580361,-0.1374317008822967,-0.9905112455659444,Hardey_Formation,Fortescue_Group
544607.41991809,7476344.879867705,452.,170.066572493461,0.172503803518443,-0.9850088516209743,Hardey_Formation,Fortescue_Group
544929.436270355,7473857.589243975,448.,0.2818297643891299,-0.004918837483313282,-0.999987902445731,Hardey_Formation,Fortescue_Group
544515.1046351499,7476988.389973335,456.,132.09297002746274,-0.742058094166896,0.670335576320841,Hardey_Formation,Fortescue_Group
545186.10328692,7477003.905783949,465.,48.00563028327275,-0.7432105753337712,-0.6690575765298863,Hardey_Formation,Fortescue_Group
545201.41047616,7478209.919160904,460.,148.46569501566827,0.5230089764779691,-0.8523271734043608,Hardey_Formation,Fortescue_Group
524055.2590525,7478671.430219455,421.,16.657760242174287,0.2866543131950353,0.9580340832802778,Hardey_Formation,Fortescue_Group
523891.887780545,7476416.160624265,387.,1.686677131616128,0.02943381771089187,0.9995667313266093,Hardey_Formation,Fortescue_Group
524431.24504298,7474156.89055885,379.,152.45207291437308,-0.4624904232555175,0.8866242769047846,Hardey_Formation,Fortescue_Group
520835.97787231544,7500965.078896493,568.,80.96784469123017,0.9876003915306056,0.15698874688522854,Brockman_Iron_Formation,Hamersley_Group
518958.88070633315,7500022.952754108,526.,52.42105537460257,0.7925138094214987,0.6098539676645748,Brockman_Iron_Formation,Hamersley_Group
516581.11077224195,7498757.565948142,571.,69.81776016716496,0.9386000109252413,0.34500727454814184,Brockman_Iron_Formation,Hamersley_Group
548008.85975579,7517382.144744391,731.,120.24303056457647,-0.8638967776761197,0.5036688967176919,Brockman_Iron_Formation,Hamersley_Group
547996.489616295,7516799.894302715,939.,67.4588893324276,0.9236047130348237,0.38334623261467055,Brockman_Iron_Formation,Hamersley_Group
546632.294857855,7516110.399364671,943.,49.74746475107772,0.7632038790565372,0.6461577508573695,Brockman_Iron_Formation,Hamersley_Group
545896.69371038,7515216.90879089,846.,102.96753897754331,0.9744973548082067,-0.22439898723436472,Brockman_Iron_Formation,Hamersley_Group
544142.770986185,7514163.665734005,1008.,22.689196811547617,0.38573208979418433,0.9226108361075168,Brockman_Iron_Formation,Hamersley_Group
544041.795247975,7512331.149938695,781.,21.718219913326806,0.3700422003875393,0.9290149460220476,Brockman_Iron_Formation,Hamersley_Group
541927.2454435851,7513004.915384545,726.,97.18402953699982,0.9921495978030255,-0.12505668946239887,Brockman_Iron_Formation,Hamersley_Group
542677.4965725001,7511769.9398722,812.,164.05665613067762,-0.27468669102198234,0.9615337860810684,Brockman_Iron_Formation,Hamersley_Group
542770.98062372,7509160.911804105,804.,50.14628193454341,0.7676830466157945,0.6408297277270242,Brockman_Iron_Formation,Hamersley_Group
542145.8739035099,7507426.4089928195,712.,12.531787009359382,0.21698121788390634,0.9761757787845469,Brockman_Iron_Formation,Hamersley_Group
540458.246602545,7505160.39973582,631.,61.21006782843381,0.8763913187070159,0.481599684899168,Brockman_Iron_Formation,Hamersley_Group
537442.345425385,7504004.150099635,629.,95.92150931923446,0.9946641578396721,-0.10316594936846152,Brockman_Iron_Formation,Hamersley_Group
535614.0367681901,7503332.13983152,744.,18.43329183360714,0.3162003300402612,0.948692442935238,Brockman_Iron_Formation,Hamersley_Group
533316.92982423,7501972.611753279,640.,81.00280318513803,0.987695992939562,0.15638614238842438,Brockman_Iron_Formation,Hamersley_Group
530254.12493122,7501832.080240255,617.,89.99868181158546,0.9999999997353451,2.300672799337012e-05,Brockman_Iron_Formation,Hamersley_Group
519606.1003523519,7509314.451171485,594.,82.19061413558224,-0.9907255950351528,-0.13587786921438746,Brockman_Iron_Formation,Hamersley_Group
522397.10517822497,7509820.312553835,601.,78.06713864276071,-0.978390558051897,-0.20676536439862808,Brockman_Iron_Formation,Hamersley_Group
524169.22035638,7510545.556156065,577.,44.36155464647575,-0.6991837733018557,-0.7149419914590128,Brockman_Iron_Formation,Hamersley_Group
524889.9502847551,7510980.8253975995,655.,83.13669603068914,-0.9928340819385961,-0.11950098636055341,Brockman_Iron_Formation,Hamersley_Group
525724.3209396501,7511817.981949216,619.,39.291287989110856,-0.6332632003682407,-0.7739365084161448,Brockman_Iron_Formation,Hamersley_Group
527376.5393743899,7512291.129500495,620.,90.28740839407422,-0.9999874187809198,0.005016201737714403,Brockman_Iron_Formation,Hamersley_Group
529311.865251425,7512678.440159176,746.,64.33919426582877,-0.9013734631998265,-0.43304258432531917,Brockman_Iron_Formation,Hamersley_Group
530039.4209450299,7513867.965676615,668.,144.2208028216566,0.5846631572259426,-0.8112761506309628,Brockman_Iron_Formation,Hamersley_Group
529701.175250015,7514482.70485118,643.,25.050467050801643,-0.4234163882772497,-0.9059351864997016,Brockman_Iron_Formation,Hamersley_Group
530320.9103185651,7514688.720137135,664.,65.99303878952526,-0.9134960340076101,-0.4068476322314867,Brockman_Iron_Formation,Hamersley_Group
530839.1586871501,7514815.489428575,690.,57.65557930148641,-0.8448473025646018,-0.5350075096195529,Brockman_Iron_Formation,Hamersley_Group
530789.5338001,7515031.48889029,728.,138.01311184140636,0.6689605240075884,-0.7432979330789861,Brockman_Iron_Formation,Hamersley_Group
530496.28867419,7515447.230891811,827.,15.699377479758084,-0.2705899862872251,-0.9626946864510468,Brockman_Iron_Formation,Hamersley_Group
530633.2723152749,7516362.98383204,972.,156.98072512506306,0.39104077343945914,-0.9203733554964907,Brockman_Iron_Formation,Hamersley_Group
531089.7500399901,7517391.50609064,656.,82.80933153519841,-0.9921351006804056,-0.12517165013644913,Brockman_Iron_Formation,Hamersley_Group
531777.3699513851,7517559.49981711,733.,165.6636794948532,0.24761323414266181,-0.9688589609831821,Brockman_Iron_Formation,Hamersley_Group
